Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,surge,heave,pitch
0.992024,0.04272,0.038179,0.033654,0.035354,0.033956,0.032996,0.032864,0.041077,0.04011,0.016426,0.033329,0.036602,0.042884,0.03308,0.034558,0.000123,0.00038,0.75087326
1.00002,0.043643,0.039277,0.033747,0.036453,0.035015,0.034001,0.033799,0.04157,0.041187,0.016216,0.034357,0.037706,0.043628,0.034043,0.03564,0.0000335,0.000365,0.73903414
1.00802,0.044597,0.040436,0.033837,0.037589,0.036109,0.035042,0.034792,0.04208,0.042317,0.015993,0.035416,0.038858,0.044397,0.035051,0.036758,0.0000872,0.000381,0.74324008
1.01607,0.045496,0.041539,0.033919,0.038695,0.037205,0.036123,0.035837,0.042572,0.043374,0.015773,0.036502,0.039973,0.045135,0.03611,0.037857,0.000195,0.000402,0.74839237
1.02403,0.046293,0.042388,0.033907,0.039458,0.03792,0.036838,0.036564,0.042962,0.044254,0.015501,0.037206,0.040774,0.045773,0.03682,0.038594,0.000201,0.000391,0.7364556
1.03203,0.04692,0.043109,0.033761,0.040105,0.038517,0.037429,0.037149,0.04319,0.044993,0.015161,0.037789,0.041459,0.046239,0.037395,0.039211,0.0000578,0.000405,0.73765155
1.04001,0.04749,0.043983,0.033535,0.040993,0.03935,0.038192,0.037859,0.043319,0.045797,0.014789,0.038579,0.042356,0.046616,0.038121,0.040076,-0.000056,0.000393,0.72458311
1.04807,0.048186,0.044879,0.033359,0.04188,0.040226,0.039026,0.038665,0.043553,0.046659,0.014421,0.039433,0.043254,0.047123,0.038924,0.040958,0.0000306,0.000412,0.72747594
1.05607,0.04876,0.045653,0.033076,0.042656,0.041001,0.039821,0.03941,0.043649,0.047412,0.014012,0.040215,0.044031,0.047492,0.039685,0.041732,0.000161,0.000432,0.72938663
1.06407,0.04916,0.046242,0.032692,0.043145,0.041402,0.040216,0.039802,0.0436,0.047993,0.013562,0.040593,0.044576,0.047698,0.040065,0.042173,0.000149,0.000423,0.71636339
1.07207,0.049446,0.046747,0.032245,0.043639,0.041851,0.040581,0.040169,0.043481,0.048454,0.013078,0.040994,0.045087,0.047813,0.040406,0.042647,-0.00000238,0.000437,0.71508941
1.08007,0.04974,0.047321,0.03171,0.04425,0.042447,0.041128,0.040651,0.043279,0.048975,0.012553,0.041562,0.045687,0.047887,0.040906,0.043254,-0.000115,0.00043,0.70215421
1.08805,0.050042,0.04788,0.031177,0.044764,0.042942,0.041677,0.04115,0.04308,0.049505,0.012026,0.042085,0.04623,0.047964,0.041421,0.04375,-0.0000217,0.000454,0.70479372
1.09607,0.05016,0.04832,0.03056,0.045234,0.043383,0.042071,0.041554,0.042749,0.049871,0.011472,0.042491,0.046697,0.047878,0.041801,0.04421,0.000131,0.000468,0.70150278
1.10406,0.050238,0.048626,0.029862,0.045497,0.043569,0.042177,0.041642,0.042347,0.050147,0.010878,0.04262,0.046991,0.047745,0.041875,0.044438,0.000122,0.000463,0.68850059
1.11206,0.050205,0.048881,0.029095,0.045733,0.04379,0.042393,0.041769,0.041848,0.050355,0.010253,0.042848,0.047245,0.047498,0.042032,0.044661,-0.0000723,0.000478,0.68572882
1.12006,0.050048,0.049085,0.028238,0.04597,0.043998,0.042567,0.041944,0.041218,0.050482,0.009598,0.043028,0.047477,0.047113,0.042192,0.044887,-0.000173,0.000477,0.67502132
1.12804,0.049905,0.04925,0.027373,0.046157,0.04416,0.04272,0.042102,0.040603,0.050582,0.008933,0.043179,0.047668,0.046753,0.042331,0.04506,-0.0000191,0.000499,0.6756709
1.13601,0.049667,0.04938,0.026459,0.046314,0.044308,0.04284,0.042156,0.039902,0.050628,0.008259,0.043316,0.047823,0.046293,0.042404,0.045214,0.000109,0.000501,0.66674539
1.14407,0.049378,0.049417,0.025449,0.046302,0.044222,0.042687,0.041969,0.039103,0.050621,0.007535,0.043186,0.047845,0.045757,0.042218,0.045167,0.0000398,0.00051,0.66115556
1.15206,0.048892,0.049303,0.024359,0.046239,0.044137,0.042557,0.041798,0.038183,0.050413,0.006775,0.043079,0.047775,0.04506,0.042051,0.045094,-0.000117,0.000526,0.65976723
1.16004,0.048259,0.049067,0.02319,0.046057,0.04393,0.042321,0.041566,0.037128,0.050078,0.005999,0.042855,0.047583,0.044211,0.041801,0.044903,-0.000164,0.000516,0.64537466
1.16801,0.047709,0.048869,0.022016,0.04587,0.043756,0.042169,0.041398,0.036106,0.049817,0.005211,0.042691,0.047396,0.043427,0.041636,0.04472,-0.0000344,0.000541,0.6494538
1.17604,0.04709,0.048686,0.020814,0.045744,0.043602,0.041971,0.041142,0.035035,0.049522,0.004404,0.042517,0.047261,0.042579,0.0414,0.044583,0.0000586,0.000547,0.64356336
1.18406,0.046312,0.04835,0.019491,0.045415,0.043185,0.041432,0.040569,0.033801,0.049083,0.003552,0.042032,0.046951,0.041562,0.040823,0.044215,0.00000902,0.000558,0.63945385
1.19201,0.045316,0.047762,0.018057,0.044907,0.042695,0.040911,0.039998,0.032404,0.048396,0.002651,0.041536,0.046415,0.040351,0.040269,0.043718,-0.00012,0.00057,0.63635602
1.20003,0.04426,0.047109,0.016605,0.044299,0.042078,0.040311,0.03942,0.030978,0.047639,0.001739,0.040922,0.045801,0.039096,0.039676,0.043107,-0.000156,0.000567,0.6252231
1.20804,0.04325,0.046535,0.015146,0.043779,0.041556,0.039791,0.038903,0.029552,0.046961,0.000825,0.040404,0.045272,0.037861,0.039154,0.042585,-0.0000208,0.000598,0.63102926
1.21603,0.042129,0.04593,0.013603,0.043271,0.041025,0.03916,0.038194,0.02801,0.046217,-0.000123,0.039831,0.044736,0.036505,0.038475,0.042074,0.0000526,0.000601,0.62106227
1.22407,0.040868,0.045168,0.011977,0.042556,0.040241,0.038258,0.037234,0.026358,0.045321,-0.001111,0.038988,0.044026,0.035022,0.037534,0.04133,-0.0000122,0.000621,0.61863276
1.23204,0.039403,0.044122,0.01028,0.041607,0.039335,0.037357,0.036319,0.024584,0.044162,-0.00212,0.038096,0.04304,0.033375,0.036625,0.040405,-0.0000936,0.000641,0.61463396
1.24004,0.037876,0.04303,0.008541,0.040576,0.038294,0.036331,0.035348,0.02274,0.042956,-0.003138,0.037059,0.041997,0.031656,0.035626,0.03937,-0.000078,0.000642,0.60042189
1.24804,0.036378,0.042055,0.006803,0.039711,0.037426,0.035439,0.034429,0.020903,0.04183,-0.004156,0.036184,0.041102,0.029951,0.034723,0.038507,0.0000213,0.000677,0.60280998
1.25601,0.034818,0.041047,0.005016,0.038833,0.036548,0.034427,0.033314,0.019004,0.040658,-0.005193,0.035259,0.040182,0.028183,0.033653,0.037639,0.0000465,0.000688,0.59133854
1.26401,0.033103,0.039849,0.00315,0.037714,0.035383,0.033157,0.03201,0.016986,0.039315,-0.006256,0.034044,0.03905,0.026273,0.032363,0.036504,0.0000178,0.000713,0.58657499
1.27207,0.031124,0.038311,0.001178,0.036297,0.034002,0.031826,0.03071,0.014796,0.037644,-0.007358,0.032696,0.037591,0.024142,0.031055,0.035106,0.0000118,0.000735,0.58008194
1.28005,0.029123,0.036784,-0.000829,0.034866,0.032578,0.030393,0.029314,0.012564,0.035979,-0.008481,0.031274,0.036133,0.021976,0.029642,0.033682,0.0000285,0.000741,0.56565004
1.28803,0.027129,0.035355,-0.002832,0.033606,0.031348,0.029093,0.027958,0.010334,0.034368,-0.009603,0.030023,0.034814,0.019811,0.028317,0.032446,0.0000746,0.000773,0.56532338
1.29606,0.025073,0.033871,-0.00488,0.032277,0.030006,0.027628,0.026405,0.008042,0.032699,-0.010751,0.028637,0.033437,0.017581,0.026809,0.031122,0.0000934,0.000792,0.55719518
1.304,0.022868,0.03218,-0.007014,0.030685,0.02839,0.025946,0.024711,0.005634,0.030854,-0.011941,0.026992,0.031823,0.015216,0.025124,0.029523,0.000109,0.00082,0.55463242
1.31206,0.020337,0.030095,-0.009279,0.028759,0.026532,0.02413,0.022936,0.003018,0.028619,-0.013197,0.025172,0.029835,0.012582,0.023335,0.027634,0.00015,0.000833,0.54558441
1.32002,0.017799,0.028065,-0.011569,0.026886,0.024675,0.022233,0.021064,0.000369,0.026417,-0.014467,0.023301,0.027908,0.009923,0.021455,0.025779,0.000168,0.000843,0.53428701
1.32801,0.015281,0.026118,-0.013871,0.025142,0.022968,0.02047,0.019239,-0.002283,0.024271,-0.015751,0.021585,0.026092,0.007269,0.01967,0.024062,0.000169,0.000881,0.53730034
1.33605,0.012729,0.024122,-0.016178,0.023303,0.021132,0.018519,0.017195,-0.004951,0.022086,-0.017042,0.019713,0.024203,0.004591,0.017672,0.022235,0.000168,0.000902,0.53151802
1.34402,0.009976,0.021867,-0.018581,0.021208,0.019044,0.016362,0.01505,-0.007766,0.019659,-0.018366,0.017597,0.022054,0.001735,0.015523,0.020154,0.00025,0.000923,0.52618675
1.35206,0.006882,0.019227,-0.021147,0.018773,0.016686,0.014056,0.012819,-0.010817,0.016843,-0.019755,0.015275,0.019538,-0.001413,0.013267,0.017763,0.000355,0.00094,0.51900666
1.36005,0.003837,0.016696,-0.023702,0.016425,0.014377,0.011733,0.010468,-0.013855,0.014123,-0.021131,0.012977,0.017127,-0.004534,0.010937,0.015441,0.000325,0.000965,0.51573819
1.36806,0.000842,0.014222,-0.026236,0.014188,0.01221,0.009484,0.008128,-0.016848,0.011452,-0.022493,0.010795,0.014794,-0.007606,0.008647,0.013253,0.000269,0.000998,0.51551142
1.37605,-0.002201,0.011708,-0.028769,0.011872,0.009881,0.007011,0.005633,-0.019868,0.008735,-0.023836,0.008402,0.012411,-0.010717,0.00616,0.010947,0.000322,0.001019345,0.50919157
1.38404,-0.005496,0.008904,-0.031429,0.009251,0.007293,0.004438,0.003084,-0.023077,0.005738,-0.025212,0.00583,0.00973,-0.014054,0.003609,0.008347,0.00046,0.001051046,0.50884167
1.39203,-0.009036,0.005763,-0.034208,0.006353,0.004531,0.001751,0.000409,-0.026451,0.002429,-0.026638,0.003131,0.006724,-0.017596,0.000939,0.005523,0.000552,0.001072307,0.50260083
1.40004,-0.012542,0.00273,-0.036961,0.003581,0.001815,-0.00105,-0.002417,-0.029802,-0.000807,-0.028039,0.000386,0.003846,-0.021112,-0.001874,0.002797,0.000501,0.001101233,0.49985975
1.40801,-0.015983,-0.00021,-0.039655,0.000873,-0.000857,-0.003781,-0.005196,-0.033087,-0.00396,-0.029395,-0.002299,0.001055,-0.024565,-0.004624,0.000117,0.000446,0.001138824,0.50092453
1.41601,-0.019434,-0.003195,-0.042369,-0.001922,-0.003633,-0.006637,-0.008091,-0.036399,-0.007135,-0.030749,-0.005103,-0.001806,-0.028036,-0.0075,-0.002657,0.000512,0.001166027,0.49638636
1.42403,-0.023131,-0.00651,-0.045153,-0.00496,-0.006551,-0.009534,-0.010976,-0.039845,-0.01063,-0.032113,-0.007996,-0.004966,-0.031699,-0.010384,-0.005622,0.000677,0.001199902,0.49524631
1.43207,-0.027102,-0.010074,-0.048041,-0.008223,-0.009688,-0.012611,-0.014038,-0.043476,-0.014401,-0.033491,-0.011084,-0.008357,-0.035599,-0.013446,-0.008811,0.000784,0.001229465,0.49140861
1.44005,-0.030926,-0.013458,-0.050887,-0.011368,-0.012787,-0.015766,-0.017222,-0.047037,-0.017987,-0.034829,-0.014199,-0.011592,-0.039389,-0.016614,-0.01192,0.000718,0.001266834,0.49092202
1.44807,-0.03462,-0.016807,-0.053597,-0.014473,-0.015813,-0.018839,-0.020345,-0.050439,-0.021503,-0.036088,-0.017233,-0.014801,-0.043027,-0.01971,-0.014972,0.000642,0.00130754,0.49178874
1.45604,-0.03835,-0.020142,-0.056258,-0.017552,-0.018841,-0.021932,-0.02348,-0.05383,-0.02504,-0.037281,-0.020282,-0.017979,-0.046683,-0.022826,-0.01801,0.000727,0.001337523,0.48620083
1.46407,-0.042347,-0.023776,-0.05903,-0.02087,-0.022012,-0.025032,-0.026559,-0.057427,-0.028871,-0.038459,-0.023404,-0.021436,-0.050585,-0.025908,-0.021243,0.000928,0.001379825,0.48690872
1.47202,-0.046348,-0.027461,-0.061754,-0.024248,-0.025244,-0.028206,-0.029724,-0.060984,-0.032742,-0.039572,-0.026591,-0.024952,-0.054465,-0.029073,-0.024535,0.001031817,0.001422898,0.487164
1.48006,-0.050151,-0.03096,-0.064307,-0.027489,-0.028421,-0.031426,-0.032997,-0.064355,-0.036417,-0.040546,-0.029778,-0.028298,-0.058152,-0.032321,-0.027729,0.000946,0.001463386,0.48586758
1.48804,-0.05381,-0.034365,-0.066666,-0.030641,-0.03148,-0.034516,-0.036124,-0.067553,-0.03998,-0.04133,-0.032842,-0.03156,-0.06168,-0.03543,-0.03082,0.000863,0.001504568,0.48441361
1.49607,-0.057428,-0.037649,-0.068913,-0.033625,-0.034381,-0.037449,-0.039083,-0.070684,-0.043466,-0.041948,-0.035751,-0.034667,-0.065161,-0.038379,-0.033747,0.000974,0.001547014,0.48247031
1.50402,-0.060991,-0.040972,-0.071016,-0.036607,-0.037168,-0.040107,-0.041737,-0.073699,-0.046964,-0.042395,-0.038458,-0.03781,-0.068554,-0.041025,-0.036619,0.001194142,0.001598799,0.48514613
1.51204,-0.064445,-0.044226,-0.072946,-0.039541,-0.039941,-0.04283,-0.044471,-0.076569,-0.050379,-0.042627,-0.04119,-0.040893,-0.07182,-0.043752,-0.039457,0.001283747,0.001650259,0.48691876
1.52005,-0.067595,-0.047165,-0.074549,-0.042229,-0.042567,-0.045493,-0.047174,-0.079131,-0.053479,-0.042545,-0.043832,-0.043685,-0.074784,-0.04644,-0.042099,0.001185791,0.001693576,0.48440635
1.528,-0.070413,-0.049846,-0.075788,-0.044645,-0.044872,-0.047794,-0.049502,-0.08132,-0.0563,-0.042145,-0.046127,-0.04622,-0.077389,-0.048756,-0.044445,0.001109854,0.001742343,0.48415573
1.53603,-0.073007,-0.05226,-0.076786,-0.04672,-0.046799,-0.049704,-0.051447,-0.08329,-0.058882,-0.041449,-0.048036,-0.048452,-0.079775,-0.050685,-0.046427,0.001241236,0.001795855,0.48494599
1.54406,-0.075477,-0.054583,-0.077515,-0.048703,-0.048558,-0.051286,-0.053033,-0.085067,-0.061357,-0.040407,-0.04969,-0.0506,-0.082014,-0.052256,-0.048288,0.001460453,0.00185786,0.49001624
1.55201,-0.077593,-0.056592,-0.077816,-0.050389,-0.050104,-0.052805,-0.054565,-0.086429,-0.06352,-0.03898,-0.051215,-0.052435,-0.083866,-0.053785,-0.049888,0.001538908,0.001917135,0.4924226
1.56004,-0.079223,-0.05821,-0.077665,-0.051752,-0.051377,-0.054106,-0.055886,-0.087315,-0.065246,-0.037144,-0.052504,-0.053916,-0.085227,-0.055103,-0.051187,0.001445836,0.001964099,0.48883583
1.56807,-0.080541,-0.059526,-0.077162,-0.052824,-0.05229,-0.054936,-0.056758,-0.087879,-0.066659,-0.034941,-0.053362,-0.055108,-0.086276,-0.055951,-0.05217,0.001376896,0.002023286,0.4906237
1.57602,-0.081661,-0.060539,-0.076366,-0.053474,-0.05277,-0.05535,-0.057206,-0.088202,-0.067836,-0.032425,-0.053801,-0.055928,-0.087114,-0.05638,-0.052716,0.0015116,0.002091398,0.49494311
1.58406,-0.082561,-0.061455,-0.075223,-0.054016,-0.053071,-0.055501,-0.057344,-0.088221,-0.068875,-0.029558,-0.054017,-0.05666,-0.08769,-0.056517,-0.053121,0.00173627,0.002163751,0.50134335
1.59202,-0.083047,-0.062018,-0.073693,-0.054312,-0.05321,-0.055592,-0.057468,-0.087834,-0.069526,-0.026405,-0.054117,-0.057089,-0.087853,-0.05663,-0.053325,0.001801764,0.002226181,0.50107581
1.60006,-0.083176,-0.062265,-0.071783,-0.054353,-0.053156,-0.055486,-0.057362,-0.087077,-0.06984,-0.022958,-0.054045,-0.057229,-0.087654,-0.056523,-0.053307,0.001710112,0.002282261,0.49762935
1.60802,-0.083136,-0.06234,-0.06962,-0.054128,-0.05275,-0.054991,-0.056893,-0.086099,-0.070001,-0.019354,-0.053587,-0.057158,-0.087261,-0.056037,-0.052976,0.001665332,0.002363068,0.50530153
1.61606,-0.082916,-0.062182,-0.067175,-0.053588,-0.051975,-0.054136,-0.056098,-0.084897,-0.069965,-0.015581,-0.05275,-0.056812,-0.086675,-0.055215,-0.052298,0.001794749,0.002436133,0.50654283
1.62404,-0.082442,-0.061899,-0.064463,-0.053014,-0.051167,-0.053118,-0.055059,-0.08342,-0.069742,-0.01175,-0.051827,-0.056394,-0.08582,-0.054175,-0.051599,0.001992714,0.002517268,0.51155273
1.63202,-0.081682,-0.06137,-0.061469,-0.052255,-0.05028,-0.052165,-0.054096,-0.081647,-0.069256,-0.007888,-0.050909,-0.055754,-0.084672,-0.053217,-0.050762,0.002068688,0.002595948,0.5138211
1.64005,-0.080777,-0.060726,-0.058232,-0.051388,-0.049272,-0.0511,-0.053034,-0.079669,-0.068647,-0.00402,-0.04987,-0.055005,-0.083353,-0.052157,-0.049811,0.002003053,0.002660202,0.50796168
1.648,-0.079816,-0.060031,-0.054885,-0.050388,-0.048034,-0.049732,-0.05173,-0.077604,-0.067999,-0.000287,-0.048544,-0.054173,-0.081963,-0.050815,-0.048678,0.001944344,0.002753293,0.51608012
1.65603,-0.078686,-0.059146,-0.051343,-0.049178,-0.046596,-0.048147,-0.050165,-0.075363,-0.067174,0.003349,-0.047019,-0.053137,-0.080402,-0.049233,-0.047337,0.002056128,0.002842366,0.51984698
1.664,-0.077387,-0.058203,-0.047623,-0.048009,-0.045219,-0.046558,-0.04851,-0.072933,-0.066236,0.006798,-0.045532,-0.052098,-0.078657,-0.047601,-0.046058,0.00227057,0.002931489,0.52330842
1.67203,-0.075934,-0.057147,-0.043697,-0.046735,-0.043786,-0.045066,-0.047029,-0.070305,-0.065178,0.010056,-0.04406,-0.050948,-0.076733,-0.04612,-0.04469,0.002353567,0.003015999,0.52405428
1.68003,-0.074454,-0.056096,-0.039685,-0.045466,-0.042337,-0.043496,-0.04548,-0.067611,-0.064117,0.013048,-0.04254,-0.049805,-0.074764,-0.044555,-0.043319,0.002270963,0.003093142,0.52037972
1.68805,-0.072911,-0.054979,-0.035568,-0.044084,-0.040709,-0.041689,-0.043702,-0.064837,-0.062995,0.01579,-0.0408,-0.04858,-0.072723,-0.042752,-0.041804,0.002221756,0.003203362,0.53298046
1.69607,-0.071207,-0.053704,-0.031317,-0.042558,-0.038965,-0.039784,-0.041772,-0.061902,-0.061714,0.018275,-0.038962,-0.047201,-0.07052,-0.040829,-0.040157,0.002355056,0.003300112,0.53646168
1.70406,-0.069392,-0.052427,-0.02694,-0.041099,-0.037303,-0.037906,-0.039837,-0.058817,-0.060388,0.020492,-0.037184,-0.045858,-0.068181,-0.038913,-0.038591,0.002549329,0.003392104,0.53733256
1.71203,-0.067532,-0.051127,-0.022487,-0.039605,-0.035625,-0.036138,-0.038095,-0.055655,-0.059037,0.022418,-0.035442,-0.044488,-0.065782,-0.037158,-0.036993,0.002611573,0.003490694,0.54173668
1.72003,-0.065664,-0.049852,-0.017976,-0.038156,-0.033978,-0.034316,-0.036258,-0.052449,-0.057698,0.024036,-0.033693,-0.043154,-0.06336,-0.035319,-0.035438,0.002551326,0.003586201,0.54293248
1.72802,-0.063715,-0.048505,-0.013389,-0.036607,-0.032195,-0.032329,-0.034269,-0.049145,-0.05629,0.02534,-0.031784,-0.041737,-0.06085,-0.033318,-0.033766,0.002535166,0.003703086,0.55430078
1.73604,-0.061612,-0.047035,-0.00869,-0.034953,-0.030331,-0.030289,-0.032198,-0.045686,-0.054746,0.026332,-0.029814,-0.040207,-0.058183,-0.031257,-0.031998,0.002653679,0.003808753,0.55864525
1.74404,-0.059464,-0.045597,-0.003932,-0.033385,-0.028555,-0.028289,-0.030135,-0.042141,-0.053201,0.02701,-0.027912,-0.038739,-0.055448,-0.029213,-0.030325,0.002808603,0.003912019,0.56058546
1.75206,-0.057311,-0.044167,0.000874,-0.031807,-0.026785,-0.026382,-0.028239,-0.038543,-0.05167,0.02742,-0.026048,-0.037269,-0.052688,-0.027308,-0.028643,0.002886283,0.004026609,0.56734102
1.76005,-0.05513,-0.042769,0.005684,-0.030291,-0.025067,-0.024447,-0.026263,-0.034906,-0.050146,0.027622,-0.024204,-0.03585,-0.049891,-0.025338,-0.027024,0.002857296,0.004140209,0.57187927
1.76805,-0.052847,-0.041286,0.010553,-0.028683,-0.023234,-0.022398,-0.024193,-0.031164,-0.04853,0.027684,-0.022235,-0.034347,-0.046988,-0.023267,-0.0253,0.002850798,0.004264167,0.58024678
1.77602,-0.050477,-0.039716,0.015434,-0.027007,-0.021366,-0.020342,-0.022086,-0.02733,-0.046828,0.027649,-0.020251,-0.032762,-0.043991,-0.021179,-0.023526,0.002950344,0.004386162,0.58487478
1.78402,-0.048068,-0.038193,0.020307,-0.025407,-0.01957,-0.018293,-0.019969,-0.02342,-0.045142,0.027535,-0.018311,-0.031243,-0.040931,-0.019079,-0.021829,0.003077981,0.004508696,0.58847898
1.79206,-0.045636,-0.036684,0.02514,-0.023812,-0.017768,-0.016321,-0.017995,-0.019445,-0.043463,0.027361,-0.016389,-0.029739,-0.037825,-0.0171,-0.020129,0.003163602,0.004638897,0.5942567
1.80006,-0.04318,-0.035186,0.029841,-0.022278,-0.016044,-0.014352,-0.015952,-0.015442,-0.041777,0.027136,-0.014522,-0.028269,-0.034685,-0.015079,-0.018504,0.003172647,0.004771519,0.59872599
1.80804,-0.040647,-0.033622,0.03439,-0.020669,-0.01425,-0.012327,-0.013873,-0.01138,-0.040022,0.026869,-0.012589,-0.026729,-0.03147,-0.013012,-0.016804,0.003181627,0.004909849,0.60505687
1.81604,-0.038041,-0.032011,0.038768,-0.019026,-0.012416,-0.010287,-0.011787,-0.007236,-0.038209,0.026562,-0.010622,-0.025152,-0.028173,-0.010939,-0.015068,0.003236548,0.005050332,0.6112347
1.824,-0.035437,-0.03047,0.042896,-0.017479,-0.010675,-0.00828,-0.009714,-0.003071,-0.036442,0.02622,-0.008721,-0.023659,-0.024857,-0.008883,-0.013432,0.003332998,0.00518765,0.61377612
1.83206,-0.032782,-0.028918,0.046834,-0.015922,-0.00894,-0.006343,-0.007717,0.001181,-0.034658,0.025838,-0.006856,-0.022158,-0.021462,-0.006906,-0.011788,0.003463633,0.005332567,0.61846472
1.84001,-0.030134,-0.027395,0.050455,-0.014454,-0.007309,-0.004435,-0.005708,0.005385,-0.032881,0.025435,-0.005068,-0.020717,-0.01809,-0.004929,-0.01025,0.003507315,0.005485496,0.62673361
1.84805,-0.02741,-0.025826,0.053839,-0.012927,-0.005603,-0.002491,-0.003732,0.009673,-0.03105,0.025007,-0.003207,-0.019226,-0.01463,-0.002954,-0.008643,0.003488376,0.005633334,0.63121391
1.85606,-0.024661,-0.024255,0.056914,-0.011387,-0.003895,-0.000582,-0.001755,0.013992,-0.029219,0.024582,-0.001369,-0.017726,-0.011132,-0.001003,-0.007023,0.003514692,0.005786256,0.63673492
1.86406,-0.021894,-0.022727,0.059655,-0.009951,-0.002305,0.001306,0.000252,0.018319,-0.0274,0.024157,0.000389,-0.016302,-0.007609,0.000967,-0.005524,0.003622483,0.005944131,0.6436989
1.87201,-0.019104,-0.021209,0.062048,-0.008542,-0.000734,0.003126,0.002129,0.022627,-0.025576,0.023725,0.002119,-0.0149,-0.004071,0.002829,-0.004048,0.003766552,0.006102136,0.64931843
1.88006,-0.016278,-0.019709,0.064132,-0.007155,0.000803,0.004921,0.004031,0.02698,-0.023754,0.023278,0.003809,-0.01352,-0.000483,0.004692,-0.002598,0.003824401,0.00626401,0.65593269
1.88804,-0.013479,-0.018209,0.06583,-0.005775,0.002314,0.006661,0.005846,0.031265,-0.021944,0.022828,0.005458,-0.012138,0.003069,0.006484,-0.001165,0.003805727,0.006424195,0.66085395
1.89603,-0.010626,-0.016707,0.067153,-0.004432,0.003792,0.008395,0.007652,0.035548,-0.020105,0.022376,0.007094,-0.010778,0.00667,0.00827,0.000229,0.003806238,0.006597463,0.6708806
1.90402,-0.00772,-0.01525,0.068099,-0.003161,0.005204,0.010106,0.009485,0.03984,-0.018277,0.021932,0.008678,-0.009484,0.010329,0.010062,0.001551,0.003903125,0.006766978,0.67816511
1.91203,-0.004817,-0.013789,0.068646,-0.001875,0.00661,0.011741,0.01122,0.044087,-0.016455,0.021481,0.010224,-0.008176,0.013988,0.011757,0.002882,0.004070344,0.006930927,0.68070873
1.92002,-0.001942,-0.012356,0.068781,-0.000664,0.007923,0.013335,0.01294,0.048225,-0.014651,0.021012,0.011694,-0.006918,0.017602,0.013433,0.004123,0.004150376,0.007106869,0.688935
1.92803,0.00098,-0.01093,0.068549,0.00053,0.009228,0.014897,0.014577,0.052303,-0.012831,0.020529,0.013154,-0.005677,0.021252,0.015051,0.005351,0.004114974,0.007286033,0.69734934
1.93603,0.003934,-0.009521,0.068021,0.001701,0.010505,0.016408,0.01617,0.056315,-0.011015,0.02007,0.014574,-0.004458,0.024935,0.016616,0.006556,0.004083032,0.007470029,0.70745352
1.94406,0.006887,-0.008144,0.06722,0.002792,0.011672,0.017859,0.017779,0.060213,-0.009214,0.019614,0.015894,-0.003293,0.028615,0.018165,0.00766,0.004185214,0.007645404,0.71193246
1.952,0.009833,-0.006769,0.066205,0.003876,0.012835,0.019277,0.019327,0.063925,-0.007409,0.019145,0.017202,-0.002135,0.03225,0.01966,0.00876,0.004372732,0.007821782,0.71578292
1.96007,0.012832,-0.005397,0.06503,0.004934,0.01398,0.020712,0.020884,0.067554,-0.005584,0.018675,0.018508,-0.000995,0.035938,0.021177,0.009834,0.004454347,0.008012557,0.72688862
1.96808,0.01581,-0.004044,0.063749,0.00597,0.015081,0.022047,0.022298,0.070989,-0.003784,0.018218,0.019745,0.000127,0.039589,0.02257,0.010878,0.00439859,0.008204158,0.73630174
1.97606,0.018787,-0.002714,0.062347,0.006949,0.016098,0.023271,0.023636,0.074188,-0.001989,0.017757,0.020876,0.001208,0.043206,0.02386,0.011851,0.004347723,0.008394235,0.7446861
